dataset,article,strategy,value,metric
basil,basil_72_nyt,simple_fewshot_mft,192.0,length
basil,basil_74_fox,simple_fewshot_mft,196.0,length
basil,basil_74_hpo,simple_fewshot_mft,169.0,length
basil,basil_74_nyt,simple_fewshot_mft,180.0,length
basil,basil_76_fox,simple_fewshot_mft,,length
basil,basil_76_hpo,simple_fewshot_mft,,length
basil,basil_76_nyt,simple_fewshot_mft,,length
basil,basil_79_fox,simple_fewshot_mft,172.0,length
basil,basil_79_hpo,simple_fewshot_mft,193.0,length
basil,basil_79_nyt,simple_fewshot_mft,148.0,length
basil,basil_80_fox,simple_fewshot_mft,164.0,length
basil,basil_80_hpo,simple_fewshot_mft,152.0,length
basil,basil_80_nyt,simple_fewshot_mft,182.0,length
basil,basil_84_fox,simple_fewshot_mft,181.0,length
basil,basil_84_hpo,simple_fewshot_mft,173.0,length
basil,basil_84_nyt,simple_fewshot_mft,183.0,length
basil,basil_85_fox,simple_fewshot_mft,178.0,length
basil,basil_85_hpo,simple_fewshot_mft,151.0,length
basil,basil_85_nyt,simple_fewshot_mft,184.0,length
basil,basil_88_fox,simple_fewshot_mft,219.0,length
basil,basil_88_hpo,simple_fewshot_mft,193.0,length
basil,basil_88_nyt,simple_fewshot_mft,184.0,length
basil,basil_89_fox,simple_fewshot_mft,221.0,length
basil,basil_89_hpo,simple_fewshot_mft,185.0,length
basil,basil_89_nyt,simple_fewshot_mft,199.0,length
basil,basil_8_fox,simple_fewshot_mft,216.0,length
basil,basil_8_hpo,simple_fewshot_mft,176.0,length
basil,basil_8_nyt,simple_fewshot_mft,180.0,length
basil,basil_90_fox,simple_fewshot_mft,199.0,length
basil,basil_90_hpo,simple_fewshot_mft,182.0,length
basil,basil_90_nyt,simple_fewshot_mft,,length
basil,basil_92_fox,simple_fewshot_mft,166.0,length
basil,basil_92_hpo,simple_fewshot_mft,196.0,length
basil,basil_92_nyt,simple_fewshot_mft,162.0,length
basil,basil_93_fox,simple_fewshot_mft,200.0,length
basil,basil_93_hpo,simple_fewshot_mft,183.0,length
basil,basil_93_nyt,simple_fewshot_mft,185.0,length
basil,basil_97_fox,simple_fewshot_mft,170.0,length
basil,basil_97_hpo,simple_fewshot_mft,218.0,length
basil,basil_97_nyt,simple_fewshot_mft,189.0,length
basil,basil_99_fox,simple_fewshot_mft,186.0,length
basil,basil_99_hpo,simple_fewshot_mft,195.0,length
basil,basil_99_nyt,simple_fewshot_mft,178.0,length
mpqa,mpqa_0,simple_fewshot_mft,182.0,length
mpqa,mpqa_1,simple_fewshot_mft,156.0,length
mpqa,mpqa_10,simple_fewshot_mft,,length
mpqa,mpqa_11,simple_fewshot_mft,196.0,length
mpqa,mpqa_12,simple_fewshot_mft,122.0,length
mpqa,mpqa_13,simple_fewshot_mft,180.0,length
mpqa,mpqa_14,simple_fewshot_mft,153.0,length
mpqa,mpqa_15,simple_fewshot_mft,183.0,length
mpqa,mpqa_16,simple_fewshot_mft,158.0,length
mpqa,mpqa_17,simple_fewshot_mft,193.0,length
mpqa,mpqa_18,simple_fewshot_mft,177.0,length
mpqa,mpqa_19,simple_fewshot_mft,140.0,length
mpqa,mpqa_2,simple_fewshot_mft,155.0,length
mpqa,mpqa_20,simple_fewshot_mft,169.0,length
mpqa,mpqa_21,simple_fewshot_mft,178.0,length
mpqa,mpqa_22,simple_fewshot_mft,180.0,length
mpqa,mpqa_23,simple_fewshot_mft,174.0,length
mpqa,mpqa_24,simple_fewshot_mft,179.0,length
mpqa,mpqa_25,simple_fewshot_mft,188.0,length
mpqa,mpqa_26,simple_fewshot_mft,176.0,length
mpqa,mpqa_27,simple_fewshot_mft,183.0,length
mpqa,mpqa_28,simple_fewshot_mft,194.0,length
mpqa,mpqa_29,simple_fewshot_mft,169.0,length
mpqa,mpqa_3,simple_fewshot_mft,166.0,length
mpqa,mpqa_30,simple_fewshot_mft,176.0,length
mpqa,mpqa_31,simple_fewshot_mft,192.0,length
mpqa,mpqa_32,simple_fewshot_mft,183.0,length
mpqa,mpqa_33,simple_fewshot_mft,247.0,length
mpqa,mpqa_34,simple_fewshot_mft,189.0,length
mpqa,mpqa_35,simple_fewshot_mft,181.0,length
mpqa,mpqa_36,simple_fewshot_mft,195.0,length
mpqa,mpqa_37,simple_fewshot_mft,199.0,length
mpqa,mpqa_38,simple_fewshot_mft,165.0,length
mpqa,mpqa_39,simple_fewshot_mft,177.0,length
mpqa,mpqa_4,simple_fewshot_mft,193.0,length
mpqa,mpqa_40,simple_fewshot_mft,188.0,length
mpqa,mpqa_41,simple_fewshot_mft,193.0,length
mpqa,mpqa_42,simple_fewshot_mft,181.0,length
mpqa,mpqa_43,simple_fewshot_mft,181.0,length
mpqa,mpqa_44,simple_fewshot_mft,162.0,length
mpqa,mpqa_45,simple_fewshot_mft,171.0,length
mpqa,mpqa_46,simple_fewshot_mft,144.0,length
mpqa,mpqa_47,simple_fewshot_mft,164.0,length
mpqa,mpqa_48,simple_fewshot_mft,159.0,length
mpqa,mpqa_49,simple_fewshot_mft,124.0,length
mpqa,mpqa_5,simple_fewshot_mft,173.0,length
mpqa,mpqa_50,simple_fewshot_mft,216.0,length
mpqa,mpqa_51,simple_fewshot_mft,155.0,length
mpqa,mpqa_52,simple_fewshot_mft,163.0,length
mpqa,mpqa_53,simple_fewshot_mft,181.0,length
mpqa,mpqa_54,simple_fewshot_mft,244.0,length
mpqa,mpqa_55,simple_fewshot_mft,152.0,length
mpqa,mpqa_56,simple_fewshot_mft,139.0,length
mpqa,mpqa_57,simple_fewshot_mft,193.0,length
mpqa,mpqa_58,simple_fewshot_mft,196.0,length
mpqa,mpqa_59,simple_fewshot_mft,173.0,length
mpqa,mpqa_6,simple_fewshot_mft,124.0,length
mpqa,mpqa_60,simple_fewshot_mft,205.0,length
mpqa,mpqa_61,simple_fewshot_mft,156.0,length
mpqa,mpqa_62,simple_fewshot_mft,140.0,length
mpqa,mpqa_63,simple_fewshot_mft,156.0,length
mpqa,mpqa_64,simple_fewshot_mft,185.0,length
mpqa,mpqa_65,simple_fewshot_mft,182.0,length
mpqa,mpqa_66,simple_fewshot_mft,168.0,length
mpqa,mpqa_67,simple_fewshot_mft,196.0,length
mpqa,mpqa_68,simple_fewshot_mft,183.0,length
mpqa,mpqa_69,simple_fewshot_mft,199.0,length
mpqa,mpqa_7,simple_fewshot_mft,172.0,length
mpqa,mpqa_8,simple_fewshot_mft,140.0,length
mpqa,mpqa_9,simple_fewshot_mft,140.0,length
allsides,allsides_abortion_c_1,cot_fewshot_mft,158.0,length
allsides,allsides_abortion_c_2,cot_fewshot_mft,180.0,length
allsides,allsides_abortion_c_3,cot_fewshot_mft,154.0,length
allsides,allsides_abortion_c_4,cot_fewshot_mft,165.0,length
allsides,allsides_abortion_c_5,cot_fewshot_mft,138.0,length
allsides,allsides_abortion_l_1,cot_fewshot_mft,172.0,length
allsides,allsides_abortion_l_2,cot_fewshot_mft,153.0,length
allsides,allsides_abortion_l_3,cot_fewshot_mft,175.0,length
allsides,allsides_abortion_l_4,cot_fewshot_mft,156.0,length
allsides,allsides_abortion_l_5,cot_fewshot_mft,178.0,length
allsides,allsides_abortion_r_1,cot_fewshot_mft,152.0,length
allsides,allsides_abortion_r_2,cot_fewshot_mft,166.0,length
allsides,allsides_abortion_r_3,cot_fewshot_mft,160.0,length
allsides,allsides_abortion_r_4,cot_fewshot_mft,196.0,length
allsides,allsides_abortion_r_5,cot_fewshot_mft,184.0,length
allsides,allsides_coronavirus_c_1,cot_fewshot_mft,146.0,length
allsides,allsides_coronavirus_c_2,cot_fewshot_mft,167.0,length
allsides,allsides_coronavirus_c_3,cot_fewshot_mft,184.0,length
allsides,allsides_coronavirus_c_4,cot_fewshot_mft,,length
allsides,allsides_coronavirus_c_5,cot_fewshot_mft,155.0,length
allsides,allsides_coronavirus_l_1,cot_fewshot_mft,159.0,length
allsides,allsides_coronavirus_l_2,cot_fewshot_mft,188.0,length
allsides,allsides_coronavirus_l_3,cot_fewshot_mft,130.0,length
allsides,allsides_coronavirus_l_4,cot_fewshot_mft,146.0,length
allsides,allsides_coronavirus_l_5,cot_fewshot_mft,121.0,length
allsides,allsides_coronavirus_r_1,cot_fewshot_mft,159.0,length
allsides,allsides_coronavirus_r_2,cot_fewshot_mft,,length
allsides,allsides_coronavirus_r_3,cot_fewshot_mft,177.0,length
allsides,allsides_coronavirus_r_4,cot_fewshot_mft,163.0,length
allsides,allsides_coronavirus_r_5,cot_fewshot_mft,153.0,length
allsides,allsides_elections_c_1,cot_fewshot_mft,161.0,length
allsides,allsides_elections_c_2,cot_fewshot_mft,159.0,length
allsides,allsides_elections_c_3,cot_fewshot_mft,169.0,length
allsides,allsides_elections_c_4,cot_fewshot_mft,,length
allsides,allsides_elections_c_5,cot_fewshot_mft,153.0,length
allsides,allsides_elections_l_1,cot_fewshot_mft,240.0,length
allsides,allsides_elections_l_2,cot_fewshot_mft,138.0,length
allsides,allsides_elections_l_3,cot_fewshot_mft,172.0,length
allsides,allsides_elections_l_4,cot_fewshot_mft,149.0,length
allsides,allsides_elections_l_5,cot_fewshot_mft,179.0,length
allsides,allsides_elections_r_1,cot_fewshot_mft,,length
allsides,allsides_elections_r_2,cot_fewshot_mft,154.0,length
allsides,allsides_elections_r_3,cot_fewshot_mft,161.0,length
allsides,allsides_elections_r_4,cot_fewshot_mft,189.0,length
allsides,allsides_elections_r_5,cot_fewshot_mft,188.0,length
allsides,allsides_gun_control_and_gun_rights_c_1,cot_fewshot_mft,193.0,length
allsides,allsides_gun_control_and_gun_rights_c_2,cot_fewshot_mft,151.0,length
allsides,allsides_gun_control_and_gun_rights_c_3,cot_fewshot_mft,178.0,length
allsides,allsides_gun_control_and_gun_rights_c_4,cot_fewshot_mft,,length
allsides,allsides_gun_control_and_gun_rights_c_5,cot_fewshot_mft,,length
allsides,allsides_gun_control_and_gun_rights_l_1,cot_fewshot_mft,180.0,length
allsides,allsides_gun_control_and_gun_rights_l_2,cot_fewshot_mft,153.0,length
allsides,allsides_gun_control_and_gun_rights_l_3,cot_fewshot_mft,,length
allsides,allsides_gun_control_and_gun_rights_l_4,cot_fewshot_mft,146.0,length
allsides,allsides_gun_control_and_gun_rights_l_5,cot_fewshot_mft,189.0,length
allsides,allsides_gun_control_and_gun_rights_r_1,cot_fewshot_mft,198.0,length
allsides,allsides_gun_control_and_gun_rights_r_2,cot_fewshot_mft,153.0,length
allsides,allsides_gun_control_and_gun_rights_r_3,cot_fewshot_mft,164.0,length
allsides,allsides_gun_control_and_gun_rights_r_4,cot_fewshot_mft,160.0,length
allsides,allsides_gun_control_and_gun_rights_r_5,cot_fewshot_mft,180.0,length
allsides,allsides_immigration_c_1,cot_fewshot_mft,145.0,length
allsides,allsides_immigration_c_2,cot_fewshot_mft,170.0,length
allsides,allsides_immigration_c_3,cot_fewshot_mft,165.0,length
allsides,allsides_immigration_c_4,cot_fewshot_mft,172.0,length
allsides,allsides_immigration_c_5,cot_fewshot_mft,180.0,length
allsides,allsides_immigration_l_1,cot_fewshot_mft,,length
allsides,allsides_immigration_l_2,cot_fewshot_mft,156.0,length
allsides,allsides_immigration_l_3,cot_fewshot_mft,146.0,length
allsides,allsides_immigration_l_4,cot_fewshot_mft,172.0,length
allsides,allsides_immigration_l_5,cot_fewshot_mft,155.0,length
allsides,allsides_immigration_r_1,cot_fewshot_mft,164.0,length
allsides,allsides_immigration_r_2,cot_fewshot_mft,186.0,length
allsides,allsides_immigration_r_3,cot_fewshot_mft,157.0,length
allsides,allsides_immigration_r_4,cot_fewshot_mft,189.0,length
allsides,allsides_immigration_r_5,cot_fewshot_mft,143.0,length
allsides,allsides_lgbt_rights_c_1,cot_fewshot_mft,160.0,length
allsides,allsides_lgbt_rights_c_2,cot_fewshot_mft,191.0,length
allsides,allsides_lgbt_rights_c_3,cot_fewshot_mft,173.0,length
allsides,allsides_lgbt_rights_c_4,cot_fewshot_mft,156.0,length
allsides,allsides_lgbt_rights_c_5,cot_fewshot_mft,201.0,length
allsides,allsides_lgbt_rights_l_1,cot_fewshot_mft,143.0,length
allsides,allsides_lgbt_rights_l_2,cot_fewshot_mft,182.0,length
allsides,allsides_lgbt_rights_l_3,cot_fewshot_mft,165.0,length
allsides,allsides_lgbt_rights_l_4,cot_fewshot_mft,177.0,length
allsides,allsides_lgbt_rights_l_5,cot_fewshot_mft,169.0,length
allsides,allsides_lgbt_rights_r_1,cot_fewshot_mft,169.0,length
allsides,allsides_lgbt_rights_r_2,cot_fewshot_mft,145.0,length
allsides,allsides_lgbt_rights_r_3,cot_fewshot_mft,151.0,length
allsides,allsides_lgbt_rights_r_4,cot_fewshot_mft,181.0,length
allsides,allsides_lgbt_rights_r_5,cot_fewshot_mft,143.0,length
allsides,allsides_politics_c_1,cot_fewshot_mft,187.0,length
allsides,allsides_politics_c_2,cot_fewshot_mft,185.0,length
allsides,allsides_politics_c_3,cot_fewshot_mft,,length
allsides,allsides_politics_c_4,cot_fewshot_mft,,length
allsides,allsides_politics_c_5,cot_fewshot_mft,162.0,length
allsides,allsides_politics_l_1,cot_fewshot_mft,151.0,length
allsides,allsides_politics_l_2,cot_fewshot_mft,177.0,length
allsides,allsides_politics_l_3,cot_fewshot_mft,161.0,length
allsides,allsides_politics_l_4,cot_fewshot_mft,162.0,length
allsides,allsides_politics_l_5,cot_fewshot_mft,,length
allsides,allsides_politics_r_1,cot_fewshot_mft,137.0,length
allsides,allsides_politics_r_2,cot_fewshot_mft,157.0,length
allsides,allsides_politics_r_3,cot_fewshot_mft,145.0,length
allsides,allsides_politics_r_4,cot_fewshot_mft,157.0,length
allsides,allsides_politics_r_5,cot_fewshot_mft,152.0,length
allsides,allsides_race_and_racism_c_1,cot_fewshot_mft,180.0,length
allsides,allsides_race_and_racism_c_2,cot_fewshot_mft,175.0,length
allsides,allsides_race_and_racism_c_3,cot_fewshot_mft,,length
allsides,allsides_race_and_racism_c_4,cot_fewshot_mft,,length
allsides,allsides_race_and_racism_c_5,cot_fewshot_mft,,length
allsides,allsides_race_and_racism_l_1,cot_fewshot_mft,142.0,length
allsides,allsides_race_and_racism_l_2,cot_fewshot_mft,156.0,length
allsides,allsides_race_and_racism_l_3,cot_fewshot_mft,173.0,length
allsides,allsides_race_and_racism_l_4,cot_fewshot_mft,182.0,length
allsides,allsides_race_and_racism_l_5,cot_fewshot_mft,,length
allsides,allsides_race_and_racism_r_1,cot_fewshot_mft,171.0,length
allsides,allsides_race_and_racism_r_2,cot_fewshot_mft,,length
allsides,allsides_race_and_racism_r_3,cot_fewshot_mft,203.0,length
allsides,allsides_race_and_racism_r_4,cot_fewshot_mft,170.0,length
allsides,allsides_race_and_racism_r_5,cot_fewshot_mft,184.0,length
allsides,allsides_us_house_c_1,cot_fewshot_mft,168.0,length
allsides,allsides_us_house_c_2,cot_fewshot_mft,162.0,length
allsides,allsides_us_house_c_3,cot_fewshot_mft,169.0,length
allsides,allsides_us_house_c_4,cot_fewshot_mft,165.0,length
allsides,allsides_us_house_c_5,cot_fewshot_mft,158.0,length
allsides,allsides_us_house_l_1,cot_fewshot_mft,114.0,length
allsides,allsides_us_house_l_2,cot_fewshot_mft,172.0,length
allsides,allsides_us_house_l_3,cot_fewshot_mft,165.0,length
allsides,allsides_us_house_l_4,cot_fewshot_mft,185.0,length
allsides,allsides_us_house_l_5,cot_fewshot_mft,162.0,length
allsides,allsides_us_house_r_1,cot_fewshot_mft,153.0,length
allsides,allsides_us_house_r_2,cot_fewshot_mft,169.0,length
allsides,allsides_us_house_r_3,cot_fewshot_mft,161.0,length
allsides,allsides_us_house_r_4,cot_fewshot_mft,172.0,length
allsides,allsides_us_house_r_5,cot_fewshot_mft,174.0,length
allsides,allsides_us_senate_c_1,cot_fewshot_mft,177.0,length
allsides,allsides_us_senate_c_2,cot_fewshot_mft,187.0,length
allsides,allsides_us_senate_c_3,cot_fewshot_mft,203.0,length
allsides,allsides_us_senate_c_4,cot_fewshot_mft,167.0,length
allsides,allsides_us_senate_c_5,cot_fewshot_mft,163.0,length
allsides,allsides_us_senate_l_1,cot_fewshot_mft,155.0,length
allsides,allsides_us_senate_l_2,cot_fewshot_mft,159.0,length
allsides,allsides_us_senate_l_3,cot_fewshot_mft,161.0,length
allsides,allsides_us_senate_l_4,cot_fewshot_mft,,length
allsides,allsides_us_senate_l_5,cot_fewshot_mft,160.0,length
allsides,allsides_us_senate_r_1,cot_fewshot_mft,169.0,length
allsides,allsides_us_senate_r_2,cot_fewshot_mft,170.0,length
allsides,allsides_us_senate_r_3,cot_fewshot_mft,153.0,length
allsides,allsides_us_senate_r_4,cot_fewshot_mft,169.0,length
allsides,allsides_us_senate_r_5,cot_fewshot_mft,,length
allsides,allsides_violence_in_america_c_1,cot_fewshot_mft,190.0,length
allsides,allsides_violence_in_america_c_2,cot_fewshot_mft,182.0,length
allsides,allsides_violence_in_america_c_3,cot_fewshot_mft,177.0,length
allsides,allsides_violence_in_america_c_4,cot_fewshot_mft,,length
allsides,allsides_violence_in_america_c_5,cot_fewshot_mft,156.0,length
allsides,allsides_violence_in_america_l_1,cot_fewshot_mft,131.0,length
allsides,allsides_violence_in_america_l_2,cot_fewshot_mft,171.0,length
allsides,allsides_violence_in_america_l_3,cot_fewshot_mft,169.0,length
allsides,allsides_violence_in_america_l_4,cot_fewshot_mft,204.0,length
allsides,allsides_violence_in_america_l_5,cot_fewshot_mft,163.0,length
allsides,allsides_violence_in_america_r_1,cot_fewshot_mft,,length
allsides,allsides_violence_in_america_r_2,cot_fewshot_mft,210.0,length
allsides,allsides_violence_in_america_r_3,cot_fewshot_mft,138.0,length
allsides,allsides_violence_in_america_r_4,cot_fewshot_mft,144.0,length
allsides,allsides_violence_in_america_r_5,cot_fewshot_mft,183.0,length
allsides,allsides_white_house_c_1,cot_fewshot_mft,207.0,length
allsides,allsides_white_house_c_2,cot_fewshot_mft,183.0,length
allsides,allsides_white_house_c_3,cot_fewshot_mft,215.0,length
allsides,allsides_white_house_c_4,cot_fewshot_mft,168.0,length
allsides,allsides_white_house_c_5,cot_fewshot_mft,169.0,length
allsides,allsides_white_house_l_1,cot_fewshot_mft,192.0,length
allsides,allsides_white_house_l_2,cot_fewshot_mft,125.0,length
allsides,allsides_white_house_l_3,cot_fewshot_mft,181.0,length
allsides,allsides_white_house_l_4,cot_fewshot_mft,185.0,length
allsides,allsides_white_house_l_5,cot_fewshot_mft,,length
allsides,allsides_white_house_r_1,cot_fewshot_mft,168.0,length
allsides,allsides_white_house_r_2,cot_fewshot_mft,174.0,length
allsides,allsides_white_house_r_3,cot_fewshot_mft,144.0,length
allsides,allsides_white_house_r_4,cot_fewshot_mft,155.0,length
allsides,allsides_white_house_r_5,cot_fewshot_mft,149.0,length
basil,basil_0_fox,cot_fewshot_mft,150.0,length
basil,basil_0_hpo,cot_fewshot_mft,139.0,length
basil,basil_0_nyt,cot_fewshot_mft,150.0,length
basil,basil_10_fox,cot_fewshot_mft,164.0,length
basil,basil_10_hpo,cot_fewshot_mft,162.0,length
basil,basil_10_nyt,cot_fewshot_mft,157.0,length
basil,basil_15_fox,cot_fewshot_mft,128.0,length
basil,basil_15_hpo,cot_fewshot_mft,126.0,length
basil,basil_15_nyt,cot_fewshot_mft,119.0,length
basil,basil_17_fox,cot_fewshot_mft,163.0,length
basil,basil_17_hpo,cot_fewshot_mft,151.0,length
basil,basil_17_nyt,cot_fewshot_mft,166.0,length
basil,basil_18_fox,cot_fewshot_mft,163.0,length
basil,basil_18_hpo,cot_fewshot_mft,160.0,length
basil,basil_18_nyt,cot_fewshot_mft,176.0,length
basil,basil_19_fox,cot_fewshot_mft,131.0,length
basil,basil_19_hpo,cot_fewshot_mft,,length
basil,basil_19_nyt,cot_fewshot_mft,140.0,length
basil,basil_20_fox,cot_fewshot_mft,134.0,length
basil,basil_20_hpo,cot_fewshot_mft,152.0,length
basil,basil_20_nyt,cot_fewshot_mft,146.0,length
basil,basil_22_fox,cot_fewshot_mft,169.0,length
basil,basil_22_hpo,cot_fewshot_mft,188.0,length
basil,basil_22_nyt,cot_fewshot_mft,182.0,length
basil,basil_25_fox,cot_fewshot_mft,159.0,length
basil,basil_25_hpo,cot_fewshot_mft,156.0,length
basil,basil_25_nyt,cot_fewshot_mft,159.0,length
basil,basil_27_fox,cot_fewshot_mft,173.0,length
basil,basil_27_hpo,cot_fewshot_mft,140.0,length
basil,basil_27_nyt,cot_fewshot_mft,178.0,length
basil,basil_28_fox,cot_fewshot_mft,192.0,length
basil,basil_28_hpo,cot_fewshot_mft,161.0,length
basil,basil_28_nyt,cot_fewshot_mft,177.0,length
basil,basil_30_fox,cot_fewshot_mft,183.0,length
basil,basil_30_hpo,cot_fewshot_mft,155.0,length
basil,basil_30_nyt,cot_fewshot_mft,141.0,length
basil,basil_34_fox,cot_fewshot_mft,178.0,length
basil,basil_34_hpo,cot_fewshot_mft,159.0,length
basil,basil_34_nyt,cot_fewshot_mft,171.0,length
basil,basil_35_fox,cot_fewshot_mft,174.0,length
basil,basil_35_hpo,cot_fewshot_mft,,length
basil,basil_35_nyt,cot_fewshot_mft,176.0,length
basil,basil_38_fox,cot_fewshot_mft,167.0,length
basil,basil_38_hpo,cot_fewshot_mft,152.0,length
basil,basil_38_nyt,cot_fewshot_mft,166.0,length
basil,basil_39_fox,cot_fewshot_mft,150.0,length
basil,basil_39_hpo,cot_fewshot_mft,149.0,length
basil,basil_39_nyt,cot_fewshot_mft,170.0,length
basil,basil_3_fox,cot_fewshot_mft,167.0,length
basil,basil_3_hpo,cot_fewshot_mft,146.0,length
basil,basil_3_nyt,cot_fewshot_mft,130.0,length
basil,basil_42_fox,cot_fewshot_mft,185.0,length
basil,basil_42_hpo,cot_fewshot_mft,150.0,length
basil,basil_42_nyt,cot_fewshot_mft,159.0,length
basil,basil_43_fox,cot_fewshot_mft,,length
basil,basil_43_hpo,cot_fewshot_mft,,length
basil,basil_43_nyt,cot_fewshot_mft,154.0,length
basil,basil_44_fox,cot_fewshot_mft,184.0,length
basil,basil_44_hpo,cot_fewshot_mft,,length
basil,basil_44_nyt,cot_fewshot_mft,150.0,length
basil,basil_48_fox,cot_fewshot_mft,167.0,length
basil,basil_48_hpo,cot_fewshot_mft,169.0,length
basil,basil_48_nyt,cot_fewshot_mft,137.0,length
basil,basil_49_fox,cot_fewshot_mft,156.0,length
basil,basil_49_hpo,cot_fewshot_mft,188.0,length
basil,basil_49_nyt,cot_fewshot_mft,143.0,length
basil,basil_4_fox,cot_fewshot_mft,150.0,length
basil,basil_4_hpo,cot_fewshot_mft,167.0,length
